Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Gender_encoded,Category_encoded,Size_encoded,Color_encoded,Season_encoded,Subscription Status_encoded,Shipping Type_encoded,Discount Applied_encoded,Promo Code Used_encoded,Payment Method_encoded,Frequency of Purchases_encoded
1659,32.0,Male,Jewelry,Accessories,66.0,Alaska,S,Pink,Spring,4.1,No,Store Pickup,Yes,Yes,47.0,Cash,Weekly,1,0,2,16,1,0,5,1,1,1,6
1660,53.0,Male,Gloves,Accessories,37.0,Utah,M,Black,Fall,3.9,No,Next Day Air,Yes,Yes,44.0,Venmo,Annually,1,0,1,1,0,0,3,1,1,5,0
1661,59.0,Male,T-shirt,Clothing,45.0,Louisiana,L,Yellow,Winter,4.1,No,Standard,Yes,Yes,37.0,Venmo,Monthly,1,1,0,24,3,0,4,1,1,5,4
1662,64.0,Male,Gloves,Accessories,86.0,Iowa,S,Beige,Summer,2.7,No,2-Day Shipping,Yes,Yes,21.0,Debit Card,Quarterly,1,0,2,0,2,0,0,1,1,3,5
1663,63.0,Male,Sunglasses,Accessories,24.0,New Mexico,M,Olive,Winter,4.6,No,Free Shipping,Yes,Yes,46.0,Debit Card,Fortnightly,1,0,1,13,3,0,2,1,1,3,3
1664,43.0,Male,Shirt,Clothing,22.0,Maine,XL,Gold,Summer,3.5,No,Standard,Yes,Yes,1.0,Cash,Bi-Weekly,1,1,3,6,2,0,4,1,1,1,1
1665,19.0,Male,Handbag,Accessories,53.0,Minnesota,M,Purple,Spring,5.0,No,Next Day Air,Yes,Yes,35.0,PayPal,Weekly,1,0,1,17,1,0,3,1,1,4,6
1666,40.0,Male,Jacket,Outerwear,41.0,New Mexico,L,Pink,Fall,3.4,No,Next Day Air,Yes,Yes,49.0,Venmo,Monthly,1,3,0,16,0,0,3,1,1,5,4
1667,51.0,Male,Skirt,Clothing,64.0,Arkansas,M,Blue,Summer,3.1,No,Store Pickup,Yes,Yes,47.0,PayPal,Annually,1,1,1,2,2,0,5,1,1,4,0
1668,51.0,Male,Handbag,Accessories,40.0,Oklahoma,L,Brown,Winter,3.4,No,2-Day Shipping,Yes,Yes,24.0,Bank Transfer,Every 3 Months,1,0,0,3,3,0,0,1,1,0,2
1669,66.0,Male,Blouse,Clothing,33.0,Utah,L,Charcoal,Summer,4.0,No,Standard,Yes,Yes,28.0,Debit Card,Fortnightly,1,1,0,4,2,0,4,1,1,3,3
1670,42.0,Male,T-shirt,Clothing,59.0,Wisconsin,L,Maroon,Winter,2.7,No,Store Pickup,Yes,Yes,22.0,Bank Transfer,Quarterly,1,1,0,12,3,0,5,1,1,0,5
1671,22.0,Male,Pants,Clothing,73.0,Utah,L,Cyan,Fall,3.6,No,Free Shipping,Yes,Yes,20.0,Cash,Weekly,1,1,0,5,0,0,2,1,1,1,6
1672,31.0,Male,Hoodie,Clothing,22.0,Utah,M,Olive,Winter,4.0,No,Free Shipping,Yes,Yes,25.0,Bank Transfer,Weekly,1,1,1,13,3,0,2,1,1,0,6
1673,18.0,Male,Boots,Footwear,73.0,South Carolina,L,Gold,Fall,3.8,No,Free Shipping,Yes,Yes,15.0,Venmo,Quarterly,1,2,0,6,0,0,2,1,1,5,5
1674,21.0,Male,Blouse,Clothing,62.0,Hawaii,M,Violet,Fall,3.4,No,Next Day Air,Yes,Yes,49.0,Venmo,Bi-Weekly,1,1,1,22,0,0,3,1,1,5,1
1675,35.0,Male,Coat,Outerwear,56.0,Alaska,M,Peach,Winter,3.2,No,Free Shipping,Yes,Yes,10.0,Debit Card,Fortnightly,1,3,1,15,3,0,2,1,1,3,3
1676,35.0,Male,Pants,Clothing,90.0,Colorado,M,Beige,Spring,4.7,No,Next Day Air,Yes,Yes,21.0,Credit Card,Annually,1,1,1,0,1,0,3,1,1,2,0
1677,27.0,Male,Sunglasses,Accessories,44.0,West Virginia,M,Cyan,Winter,3.1,No,Next Day Air,Yes,Yes,34.0,Bank Transfer,Weekly,1,0,1,5,3,0,3,1,1,0,6
1678,65.0,Male,Jeans,Clothing,35.0,Oregon,L,Silver,Summer,3.3,No,Next Day Air,No,No,41.0,Debit Card,Weekly,1,1,0,19,2,0,3,0,0,3,6
1679,41.0,Male,Pants,Clothing,71.0,Ohio,S,Magenta,Summer,4.8,No,2-Day Shipping,No,No,30.0,Venmo,Fortnightly,1,1,2,11,2,0,0,0,0,5,3
1680,60.0,Male,Dress,Clothing,52.0,Massachusetts,S,Black,Fall,4.5,No,Next Day Air,No,No,24.0,Debit Card,Bi-Weekly,1,1,2,1,0,0,3,0,0,3,1
1681,61.0,Male,Shoes,Footwear,37.0,Louisiana,M,Olive,Summer,3.4,No,Store Pickup,No,No,6.0,Credit Card,Annually,1,2,1,13,2,0,5,0,0,2,0
1682,24.0,Male,Sneakers,Footwear,95.0,Virginia,L,Green,Winter,3.7,No,2-Day Shipping,No,No,14.0,Credit Card,Bi-Weekly,1,2,0,8,3,0,0,0,0,2,1
1683,65.0,Male,Socks,Clothing,97.0,New York,M,Yellow,Fall,4.9,No,2-Day Shipping,No,No,37.0,Credit Card,Bi-Weekly,1,1,1,24,0,0,0,0,0,2,1
1684,23.0,Male,Coat,Outerwear,57.0,Arkansas,S,Lavender,Spring,3.5,No,Next Day Air,No,No,37.0,Venmo,Quarterly,1,3,2,10,1,0,3,0,0,5,5
1685,30.0,Male,Shirt,Clothing,93.0,New Mexico,M,Indigo,Spring,4.6,No,Standard,No,No,28.0,PayPal,Weekly,1,1,1,9,1,0,4,0,0,4,6
1686,33.0,Male,Blouse,Clothing,48.0,Minnesota,M,Pink,Winter,4.6,No,Standard,No,No,43.0,PayPal,Bi-Weekly,1,1,1,16,3,0,4,0,0,4,1
1687,22.0,Male,Gloves,Accessories,75.0,Illinois,L,Red,Fall,4.2,No,Store Pickup,No,No,25.0,Cash,Annually,1,0,0,18,0,0,5,0,0,1,0
1688,67.0,Male,Skirt,Clothing,70.0,Georgia,S,Magenta,Winter,3.7,No,Free Shipping,No,No,4.0,PayPal,Annually,1,1,2,11,3,0,2,0,0,4,0
1689,28.0,Male,Handbag,Accessories,26.0,Mississippi,S,Peach,Winter,3.0,No,Next Day Air,No,No,13.0,Venmo,Fortnightly,1,0,2,15,3,0,3,0,0,5,3
1690,32.0,Male,Shirt,Clothing,73.0,North Carolina,L,Turquoise,Winter,4.6,No,Store Pickup,No,No,32.0,Bank Transfer,Monthly,1,1,0,21,3,0,5,0,0,0,4
1691,40.0,Male,Coat,Outerwear,30.0,Nevada,M,Black,Summer,3.2,No,Free Shipping,No,No,1.0,Cash,Annually,1,3,1,1,2,0,2,0,0,1,0
1692,64.0,Male,Shoes,Footwear,61.0,Connecticut,L,Blue,Summer,3.5,No,Next Day Air,No,No,4.0,Cash,Annually,1,2,0,2,2,0,3,0,0,1,0
1693,56.0,Male,Handbag,Accessories,75.0,Utah,M,Beige,Winter,2.6,No,Standard,No,No,33.0,Cash,Bi-Weekly,1,0,1,0,3,0,4,0,0,1,1
1694,63.0,Male,Jacket,Outerwear,88.0,Tennessee,XL,Olive,Fall,4.9,No,Standard,No,No,45.0,Bank Transfer,Fortnightly,1,3,3,13,0,0,4,0,0,0,3
1695,20.0,Male,Shirt,Clothing,67.0,Mississippi,M,Turquoise,Summer,2.7,No,Express,No,No,20.0,Debit Card,Fortnightly,1,1,1,21,2,0,1,0,0,3,3
1696,54.0,Male,Hat,Accessories,95.0,Nebraska,S,Yellow,Fall,4.7,No,2-Day Shipping,No,No,1.0,PayPal,Fortnightly,1,0,2,24,0,0,0,0,0,4,3
1697,31.0,Male,Sunglasses,Accessories,69.0,West Virginia,S,Turquoise,Spring,4.0,No,Free Shipping,No,No,7.0,Credit Card,Bi-Weekly,1,0,2,21,1,0,2,0,0,2,1
1698,36.0,Male,Shirt,Clothing,87.0,South Carolina,L,Lavender,Fall,3.5,No,Next Day Air,No,No,48.0,Credit Card,Every 3 Months,1,1,0,10,0,0,3,0,0,2,2
1699,25.0,Male,Belt,Accessories,41.0,Iowa,XL,Turquoise,Winter,4.8,No,Standard,No,No,46.0,Bank Transfer,Quarterly,1,0,3,21,3,0,4,0,0,0,5
1700,20.0,Male,Sweater,Clothing,67.0,North Dakota,L,Teal,Spring,4.0,No,Free Shipping,No,No,34.0,Debit Card,Annually,1,1,0,20,1,0,2,0,0,3,0
1701,62.0,Male,Hoodie,Clothing,70.0,West Virginia,L,Black,Fall,4.1,No,Express,No,No,36.0,Bank Transfer,Monthly,1,1,0,1,0,0,1,0,0,0,4
1702,69.0,Male,Handbag,Accessories,41.0,Mississippi,XL,Blue,Winter,3.8,No,Next Day Air,No,No,44.0,Debit Card,Every 3 Months,1,0,3,2,3,0,3,0,0,3,2
1703,54.0,Male,Jeans,Clothing,83.0,Alabama,XL,Yellow,Summer,5.0,No,Express,No,No,48.0,Bank Transfer,Weekly,1,1,3,24,2,0,1,0,0,0,6
1704,39.0,Male,Backpack,Accessories,22.0,California,M,Black,Spring,4.0,No,Next Day Air,No,No,12.0,Bank Transfer,Annually,1,0,1,1,1,0,3,0,0,0,0
1705,56.0,Male,Sneakers,Footwear,20.0,Idaho,M,Lavender,Summer,3.9,No,Store Pickup,No,No,19.0,Cash,Every 3 Months,1,2,1,10,2,0,5,0,0,1,2
1706,39.0,Male,Jewelry,Accessories,29.0,South Dakota,L,Cyan,Summer,3.4,No,2-Day Shipping,No,No,49.0,Venmo,Bi-Weekly,1,0,0,5,2,0,0,0,0,5,1
1707,37.0,Male,Sunglasses,Accessories,87.0,North Dakota,M,Brown,Spring,3.0,No,Standard,No,No,25.0,Venmo,Fortnightly,1,0,1,3,1,0,4,0,0,5,3
1708,25.0,Male,Shorts,Clothing,81.0,Nevada,L,Maroon,Fall,4.9,No,2-Day Shipping,No,No,25.0,Cash,Bi-Weekly,1,1,0,12,0,0,0,0,0,1,1
1709,35.0,Male,Boots,Footwear,58.0,Florida,L,Cyan,Spring,3.2,No,Express,No,No,1.0,Credit Card,Quarterly,1,2,0,5,1,0,1,0,0,2,5
1710,45.0,Male,Skirt,Clothing,83.0,Indiana,M,Pink,Winter,3.8,No,Standard,No,No,19.0,Bank Transfer,Annually,1,1,1,16,3,0,4,0,0,0,0
1711,19.0,Male,Pants,Clothing,59.0,Arkansas,XL,Orange,Fall,3.8,No,Store Pickup,No,No,7.0,Credit Card,Quarterly,1,1,3,14,0,0,5,0,0,2,5
1712,21.0,Male,T-shirt,Clothing,93.0,North Carolina,M,Lavender,Spring,4.7,No,Express,No,No,19.0,Credit Card,Monthly,1,1,1,10,1,0,1,0,0,2,4
1713,65.0,Male,T-shirt,Clothing,87.0,Illinois,S,Beige,Fall,3.8,No,2-Day Shipping,No,No,9.0,Cash,Fortnightly,1,1,2,0,0,0,0,0,0,1,3
1714,49.0,Male,Jacket,Outerwear,22.0,Missouri,M,Pink,Winter,4.6,No,Free Shipping,No,No,37.0,PayPal,Quarterly,1,3,1,16,3,0,2,0,0,4,5
1715,30.0,Male,Jeans,Clothing,71.0,South Dakota,S,Charcoal,Summer,4.4,No,Standard,No,No,15.0,Cash,Monthly,1,1,2,4,2,0,4,0,0,1,4
1716,23.0,Male,Dress,Clothing,69.0,Idaho,XL,Gray,Spring,3.4,No,2-Day Shipping,No,No,30.0,PayPal,Bi-Weekly,1,1,3,7,1,0,0,0,0,4,1
1717,69.0,Male,Blouse,Clothing,47.0,Connecticut,M,Cyan,Winter,4.7,No,Standard,No,No,30.0,Cash,Every 3 Months,1,1,1,5,3,0,4,0,0,1,2
1718,29.0,Male,Hoodie,Clothing,50.0,Hawaii,L,Orange,Summer,2.9,No,Express,No,No,16.0,Debit Card,Bi-Weekly,1,1,0,14,2,0,1,0,0,3,1
1719,54.0,Male,T-shirt,Clothing,96.0,Maryland,L,Pink,Winter,3.4,No,2-Day Shipping,No,No,14.0,PayPal,Every 3 Months,1,1,0,16,3,0,0,0,0,4,2
1720,45.0,Male,Sweater,Clothing,39.0,Maryland,M,White,Winter,3.2,No,Free Shipping,No,No,8.0,Venmo,Quarterly,1,1,1,23,3,0,2,0,0,5,5
1721,25.0,Male,Shorts,Clothing,84.0,Massachusetts,S,Beige,Winter,2.8,No,Express,No,No,40.0,Debit Card,Bi-Weekly,1,1,2,0,3,0,1,0,0,3,1
1722,34.0,Male,Jewelry,Accessories,28.0,Delaware,S,Magenta,Spring,4.3,No,Free Shipping,No,No,24.0,Credit Card,Monthly,1,0,2,11,1,0,2,0,0,2,4
1723,46.0,Male,T-shirt,Clothing,51.0,Massachusetts,L,Violet,Summer,3.3,No,Standard,No,No,14.0,Cash,Fortnightly,1,1,0,22,2,0,4,0,0,1,3
1724,70.0,Male,Scarf,Accessories,20.0,New York,XL,Gold,Spring,3.3,No,Standard,No,No,39.0,PayPal,Annually,1,0,3,6,1,0,4,0,0,4,0
1725,42.0,Male,Shoes,Footwear,72.0,Delaware,S,Teal,Winter,3.3,No,Free Shipping,No,No,21.0,PayPal,Weekly,1,2,2,20,3,0,2,0,0,4,6
1726,45.0,Male,Sunglasses,Accessories,33.0,Massachusetts,M,Indigo,Spring,3.0,No,Next Day Air,No,No,32.0,Venmo,Quarterly,1,0,1,9,1,0,3,0,0,5,5
1727,57.0,Male,Coat,Outerwear,28.0,Indiana,S,Olive,Summer,2.8,No,Express,No,No,45.0,Debit Card,Weekly,1,3,2,13,2,0,1,0,0,3,6
1728,49.0,Male,Blouse,Clothing,53.0,Virginia,S,Violet,Spring,4.0,No,Express,No,No,19.0,PayPal,Monthly,1,1,2,22,1,0,1,0,0,4,4
1729,23.0,Male,Jeans,Clothing,48.0,Wyoming,L,Black,Fall,4.3,No,Express,No,No,1.0,Debit Card,Every 3 Months,1,1,0,1,0,0,1,0,0,3,2
1730,47.0,Male,Shorts,Clothing,21.0,Illinois,M,Brown,Winter,3.8,No,Store Pickup,No,No,12.0,Venmo,Fortnightly,1,1,1,3,3,0,5,0,0,5,3
1731,23.0,Male,Shirt,Clothing,22.0,Alabama,S,Silver,Fall,4.2,No,Free Shipping,No,No,26.0,Credit Card,Weekly,1,1,2,19,0,0,2,0,0,2,6
1732,21.0,Male,Backpack,Accessories,87.0,Idaho,M,Gray,Fall,3.1,No,Next Day Air,No,No,12.0,Cash,Monthly,1,0,1,7,0,0,3,0,0,1,4
1733,45.0,Male,Belt,Accessories,50.0,Rhode Island,S,Charcoal,Winter,2.6,No,Free Shipping,No,No,36.0,Cash,Every 3 Months,1,0,2,4,3,0,2,0,0,1,2
1734,67.0,Male,Blouse,Clothing,85.0,New York,L,Black,Summer,3.4,No,Express,No,No,22.0,Credit Card,Annually,1,1,0,1,2,0,1,0,0,2,0
1735,31.0,Male,Jeans,Clothing,98.0,Missouri,L,Brown,Spring,3.1,No,Next Day Air,No,No,16.0,PayPal,Quarterly,1,1,0,3,1,0,3,0,0,4,5
1736,58.0,Male,Dress,Clothing,34.0,Texas,M,Purple,Winter,3.6,No,Express,No,No,31.0,Venmo,Annually,1,1,1,17,3,0,1,0,0,5,0
1737,57.0,Male,Shorts,Clothing,61.0,Tennessee,M,Purple,Summer,2.6,No,2-Day Shipping,No,No,43.0,Cash,Quarterly,1,1,1,17,2,0,0,0,0,1,5
1738,42.0,Male,Jewelry,Accessories,98.0,Ohio,L,Gray,Summer,4.2,No,Store Pickup,No,No,50.0,Venmo,Bi-Weekly,1,0,0,7,2,0,5,0,0,5,1
1739,60.0,Male,Handbag,Accessories,61.0,Tennessee,M,Green,Spring,2.9,No,2-Day Shipping,No,No,37.0,Credit Card,Weekly,1,0,1,8,1,0,0,0,0,2,6
1740,21.0,Male,Jewelry,Accessories,98.0,Minnesota,L,Silver,Winter,4.2,No,Express,No,No,23.0,Cash,Weekly,1,0,0,19,3,0,1,0,0,1,6
1741,69.0,Male,Pants,Clothing,21.0,Wisconsin,L,Charcoal,Fall,3.3,No,Next Day Air,No,No,10.0,Bank Transfer,Every 3 Months,1,1,0,4,0,0,3,0,0,0,2
1742,41.0,Male,Pants,Clothing,51.0,Delaware,XL,Teal,Winter,3.6,No,Next Day Air,No,No,20.0,Bank Transfer,Monthly,1,1,3,20,3,0,3,0,0,0,4
1743,51.0,Male,Sandals,Footwear,80.0,Kansas,XL,White,Spring,4.3,No,Express,No,No,18.0,Venmo,Every 3 Months,1,2,3,23,1,0,1,0,0,5,2
1744,23.0,Male,Skirt,Clothing,72.0,Missouri,XL,Brown,Winter,3.3,No,Standard,No,No,3.0,Bank Transfer,Weekly,1,1,3,3,3,0,4,0,0,0,6
1745,57.0,Male,Sunglasses,Accessories,63.0,Michigan,L,Teal,Winter,3.0,No,Standard,No,No,23.0,PayPal,Weekly,1,0,0,20,3,0,4,0,0,4,6
1746,40.0,Male,Skirt,Clothing,27.0,West Virginia,L,Red,Winter,3.6,No,Store Pickup,No,No,27.0,Cash,Weekly,1,1,0,18,3,0,5,0,0,1,6
1747,65.0,Male,Handbag,Accessories,44.0,Alabama,L,Brown,Summer,3.1,No,Store Pickup,No,No,44.0,Bank Transfer,Fortnightly,1,0,0,3,2,0,5,0,0,0,3
1748,61.0,Male,Coat,Outerwear,23.0,New Hampshire,M,Yellow,Winter,2.9,No,Express,No,No,41.0,Venmo,Quarterly,1,3,1,24,3,0,1,0,0,5,5
1749,34.0,Male,Skirt,Clothing,93.0,Montana,L,Teal,Winter,3.9,No,2-Day Shipping,No,No,41.0,Bank Transfer,Annually,1,1,0,20,3,0,0,0,0,0,0
1750,43.0,Male,Hoodie,Clothing,70.0,Wyoming,L,Pink,Fall,3.2,No,2-Day Shipping,No,No,36.0,Debit Card,Every 3 Months,1,1,0,16,0,0,0,0,0,3,2
1751,31.0,Male,Sunglasses,Accessories,85.0,Missouri,M,White,Fall,3.1,No,Express,No,No,38.0,Venmo,Every 3 Months,1,0,1,23,0,0,1,0,0,5,2
1752,57.0,Male,Sweater,Clothing,40.0,Ohio,M,Silver,Winter,3.2,No,2-Day Shipping,No,No,34.0,Cash,Annually,1,1,1,19,3,0,0,0,0,1,0
1753,34.0,Male,Boots,Footwear,29.0,South Dakota,L,Blue,Winter,3.3,No,Store Pickup,No,No,14.0,Venmo,Quarterly,1,2,0,2,3,0,5,0,0,5,5
1754,25.0,Male,Skirt,Clothing,27.0,Colorado,L,Black,Fall,4.8,No,Next Day Air,No,No,23.0,Credit Card,Fortnightly,1,1,0,1,0,0,3,0,0,2,3
1755,66.0,Male,Dress,Clothing,93.0,Massachusetts,S,Beige,Fall,3.8,No,2-Day Shipping,No,No,18.0,Credit Card,Fortnightly,1,1,2,0,0,0,0,0,0,2,3
1756,56.0,Male,Belt,Accessories,20.0,Delaware,XL,Charcoal,Spring,4.6,No,Next Day Air,No,No,45.0,Cash,Monthly,1,0,3,4,1,0,3,0,0,1,4
1757,49.0,Male,Jewelry,Accessories,55.0,New Hampshire,S,Cyan,Fall,2.8,No,Free Shipping,No,No,14.0,Bank Transfer,Weekly,1,0,2,5,0,0,2,0,0,0,6
1758,19.0,Male,Dress,Clothing,94.0,Michigan,L,Yellow,Fall,3.6,No,Standard,No,No,48.0,Debit Card,Annually,1,1,0,24,0,0,4,0,0,3,0
1759,27.0,Male,Hat,Accessories,56.0,Pennsylvania,M,Silver,Winter,4.3,No,Free Shipping,No,No,17.0,Venmo,Bi-Weekly,1,0,1,19,3,0,2,0,0,5,1
1760,68.0,Male,Sweater,Clothing,58.0,Louisiana,L,Green,Spring,4.0,No,Next Day Air,No,No,1.0,PayPal,Weekly,1,1,0,8,1,0,3,0,0,4,6
1761,20.0,Male,Skirt,Clothing,44.0,Minnesota,XL,Peach,Spring,3.5,No,Standard,No,No,39.0,PayPal,Weekly,1,1,3,15,1,0,4,0,0,4,6
1762,21.0,Male,Hoodie,Clothing,95.0,Hawaii,S,Green,Fall,4.9,No,2-Day Shipping,No,No,24.0,Cash,Weekly,1,1,2,8,0,0,0,0,0,1,6
1763,36.0,Male,Sandals,Footwear,42.0,Idaho,M,Brown,Summer,3.1,No,Express,No,No,41.0,Bank Transfer,Fortnightly,1,2,1,3,2,0,1,0,0,0,3
1764,37.0,Male,Jewelry,Accessories,93.0,Vermont,M,Lavender,Winter,3.9,No,Store Pickup,No,No,28.0,PayPal,Annually,1,0,1,10,3,0,5,0,0,4,0
1765,61.0,Male,Dress,Clothing,56.0,Delaware,M,Charcoal,Summer,3.0,No,Store Pickup,No,No,34.0,Venmo,Quarterly,1,1,1,4,2,0,5,0,0,5,5
1766,68.0,Male,Hoodie,Clothing,88.0,New Mexico,M,Orange,Spring,4.1,No,2-Day Shipping,No,No,41.0,Venmo,Quarterly,1,1,1,14,1,0,0,0,0,5,5
1767,60.0,Male,Sweater,Clothing,54.0,Alaska,S,Cyan,Winter,4.3,No,2-Day Shipping,No,No,27.0,Cash,Bi-Weekly,1,1,2,5,3,0,0,0,0,1,1
1768,69.0,Male,Jewelry,Accessories,89.0,Minnesota,L,Lavender,Fall,3.8,No,2-Day Shipping,No,No,46.0,Debit Card,Fortnightly,1,0,0,10,0,0,0,0,0,3,3
1769,25.0,Male,Sandals,Footwear,45.0,Nebraska,M,Indigo,Summer,3.9,No,2-Day Shipping,No,No,2.0,PayPal,Every 3 Months,1,2,1,9,2,0,0,0,0,4,2
1770,32.0,Male,Socks,Clothing,75.0,Alaska,L,Brown,Winter,4.3,No,Free Shipping,No,No,45.0,Cash,Monthly,1,1,0,3,3,0,2,0,0,1,4
1771,53.0,Male,Backpack,Accessories,22.0,Michigan,M,Pink,Fall,4.3,No,Express,No,No,34.0,Bank Transfer,Weekly,1,0,1,16,0,0,1,0,0,0,6
1772,46.0,Male,Shirt,Clothing,82.0,Indiana,XL,Turquoise,Fall,4.7,No,Store Pickup,No,No,9.0,Credit Card,Annually,1,1,3,21,0,0,5,0,0,2,0
1773,58.0,Male,Shoes,Footwear,34.0,Hawaii,M,Gold,Summer,3.1,No,2-Day Shipping,No,No,1.0,Bank Transfer,Annually,1,2,1,6,2,0,0,0,0,0,0
1774,21.0,Male,Coat,Outerwear,92.0,West Virginia,M,Blue,Summer,2.7,No,Free Shipping,No,No,17.0,PayPal,Annually,1,3,1,2,2,0,2,0,0,4,0
1775,46.0,Male,Sweater,Clothing,78.0,New York,M,Lavender,Spring,3.7,No,Express,No,No,6.0,PayPal,Weekly,1,1,1,10,1,0,1,0,0,4,6
1776,18.0,Male,Jacket,Outerwear,47.0,Iowa,M,Violet,Spring,3.3,No,2-Day Shipping,No,No,12.0,Cash,Bi-Weekly,1,3,1,22,1,0,0,0,0,1,1
1777,56.0,Male,Jacket,Outerwear,64.0,Arizona,L,Cyan,Summer,3.4,No,Free Shipping,No,No,10.0,Venmo,Every 3 Months,1,3,0,5,2,0,2,0,0,5,2
1778,18.0,Male,Sneakers,Footwear,44.0,Minnesota,L,Purple,Winter,4.7,No,Free Shipping,No,No,4.0,Cash,Fortnightly,1,2,0,17,3,0,2,0,0,1,3
1779,49.0,Male,Belt,Accessories,94.0,Texas,M,Red,Winter,4.9,No,Store Pickup,No,No,8.0,Debit Card,Bi-Weekly,1,0,1,18,3,0,5,0,0,3,1
1780,29.0,Male,Scarf,Accessories,62.0,Virginia,M,Charcoal,Winter,4.3,No,Free Shipping,No,No,41.0,Venmo,Weekly,1,0,1,4,3,0,2,0,0,5,6
1781,67.0,Male,Jewelry,Accessories,81.0,North Dakota,S,Gray,Summer,4.2,No,Next Day Air,No,No,49.0,Credit Card,Weekly,1,0,2,7,2,0,3,0,0,2,6
1782,31.0,Male,T-shirt,Clothing,33.0,Iowa,M,Pink,Fall,3.7,No,Express,No,No,49.0,Bank Transfer,Quarterly,1,1,1,16,0,0,1,0,0,0,5
1783,52.0,Male,Pants,Clothing,88.0,Utah,M,Lavender,Fall,2.7,No,Next Day Air,No,No,40.0,Bank Transfer,Fortnightly,1,1,1,10,0,0,3,0,0,0,3
1784,42.0,Male,Handbag,Accessories,49.0,Ohio,L,Lavender,Winter,3.3,No,Free Shipping,No,No,30.0,Credit Card,Monthly,1,0,0,10,3,0,2,0,0,2,4
1785,32.0,Male,Backpack,Accessories,31.0,Louisiana,L,Yellow,Summer,4.8,No,Standard,No,No,4.0,Debit Card,Quarterly,1,0,0,24,2,0,4,0,0,3,5
1786,47.0,Male,Gloves,Accessories,29.0,Iowa,S,Peach,Fall,4.1,No,Next Day Air,No,No,22.0,Venmo,Monthly,1,0,2,15,0,0,3,0,0,5,4
1787,45.0,Male,Jacket,Outerwear,34.0,Maryland,M,Brown,Spring,4.6,No,2-Day Shipping,No,No,22.0,Venmo,Monthly,1,3,1,3,1,0,0,0,0,5,4
1788,20.0,Male,Sweater,Clothing,38.0,Montana,L,Gold,Fall,4.9,No,2-Day Shipping,No,No,10.0,Bank Transfer,Quarterly,1,1,0,6,0,0,0,0,0,0,5
1789,66.0,Male,Blouse,Clothing,41.0,Illinois,L,Pink,Summer,3.1,No,Store Pickup,No,No,23.0,Cash,Bi-Weekly,1,1,0,16,2,0,5,0,0,1,1
1790,52.0,Male,Blouse,Clothing,34.0,Arizona,L,Peach,Spring,3.0,No,2-Day Shipping,No,No,43.0,Debit Card,Quarterly,1,1,0,15,1,0,0,0,0,3,5
1791,50.0,Male,Gloves,Accessories,26.0,North Carolina,S,Violet,Summer,3.7,No,Store Pickup,No,No,31.0,PayPal,Bi-Weekly,1,0,2,22,2,0,5,0,0,4,1
1792,62.0,Male,Jeans,Clothing,98.0,Montana,S,Purple,Winter,4.0,No,Store Pickup,No,No,38.0,Cash,Annually,1,1,2,17,3,0,5,0,0,1,0
1793,38.0,Male,Sneakers,Footwear,59.0,Iowa,M,Peach,Fall,3.0,No,Express,No,No,22.0,Debit Card,Every 3 Months,1,2,1,15,0,0,1,0,0,3,2
1794,65.0,Male,Hat,Accessories,92.0,Iowa,S,White,Fall,3.8,No,Store Pickup,No,No,45.0,Cash,Every 3 Months,1,0,2,23,0,0,5,0,0,1,2
1795,60.0,Male,Backpack,Accessories,40.0,Ohio,L,Indigo,Spring,3.7,No,Express,No,No,21.0,Debit Card,Fortnightly,1,0,0,9,1,0,1,0,0,3,3
1796,68.0,Male,Jeans,Clothing,20.0,Wisconsin,S,Violet,Fall,4.0,No,2-Day Shipping,No,No,9.0,Debit Card,Fortnightly,1,1,2,22,0,0,0,0,0,3,3
1797,62.0,Male,Skirt,Clothing,35.0,South Carolina,S,Brown,Spring,3.1,No,Store Pickup,No,No,34.0,Venmo,Weekly,1,1,2,3,1,0,5,0,0,5,6
1798,62.0,Male,Belt,Accessories,35.0,Oregon,L,Maroon,Spring,3.9,No,2-Day Shipping,No,No,26.0,Venmo,Weekly,1,0,0,12,1,0,0,0,0,5,6
1799,40.0,Male,Dress,Clothing,82.0,North Dakota,L,Magenta,Winter,3.7,No,Express,No,No,1.0,Cash,Weekly,1,1,0,11,3,0,1,0,0,1,6
1800,32.0,Male,Hoodie,Clothing,48.0,California,M,Charcoal,Fall,3.9,No,Express,No,No,47.0,Venmo,Weekly,1,1,1,4,0,0,1,0,0,5,6
1801,22.0,Male,Coat,Outerwear,58.0,Mississippi,XL,Indigo,Winter,2.7,No,Express,No,No,30.0,Credit Card,Weekly,1,3,3,9,3,0,1,0,0,2,6
1802,33.0,Male,Sweater,Clothing,57.0,New Jersey,M,Turquoise,Spring,3.9,No,Express,No,No,48.0,Debit Card,Fortnightly,1,1,1,21,1,0,1,0,0,3,3
1803,57.0,Male,Shorts,Clothing,96.0,Rhode Island,L,Turquoise,Winter,2.6,No,Store Pickup,No,No,31.0,Venmo,Bi-Weekly,1,1,0,21,3,0,5,0,0,5,1
